Id,Target
57707/1208_C12_2,0
57707/1037_H3_1,0
57707/1037_H3_3,0
12177/637_G5_3,5 0
12177/637_G5_4,5 0
12177/636_G5_1,5 0
12177/636_G5_2,5 0
51213/858_B1_1,0
51213/858_B1_2,0
51213/967_E12_2,25 0
51213/967_E12_3,25 0
54471/985_G2_1,0
54471/985_G2_2,0
54471/1334_A10_1,0
54471/1334_A10_2,0
54471/982_G2_1,0
54471/982_G2_2,0
21942/190_A3_1,25 4
21942/190_A3_2,25 4
21942/191_A3_1,25 4
21942/191_A3_2,25 4
21942/189_A3_1,4
21942/189_A3_2,4
248/24_C1_1,20 6
248/24_C1_2,20 6
248/23_C1_1,20 6
248/23_C1_2,20 6
248/25_C1_1,20 6
248/25_C1_2,20 6
571/24_C4_1,20 6
571/24_C4_2,20 6
571/23_C4_1,20 6
571/23_C4_2,20 6
571/25_C4_1,20 6
571/25_C4_2,20 6
400/57_A10_1,25 21
400/57_A10_2,25 21
400/56_A10_1,25 21 13 12
400/56_A10_2,25 21 13 12
400/58_A10_1,25 21
400/58_A10_2,25 21
16438/131_F4_1,25 21
16438/131_F4_2,25 21
16438/164_F4_1,25 0
16438/164_F4_2,25 0
10339/962_E2_1,25 6
10339/962_E2_2,25 6
10339/970_E2_1,25 6
10339/970_E2_2,25 6
11311/89_G2_1,25 6
11311/89_G2_2,25 6
11311/90_G2_1,25 6
11311/90_G2_2,25 6
11311/88_G2_1,25 6
11311/88_G2_2,25 6
61336/1112_A9_1,12
61336/1112_A9_3,12
61336/1178_D12_2,12
61336/1178_D12_3,12
61336/1116_A9_2,12
61336/1116_A9_6,12
8147/110_G5_1,20 10 9 8
8147/110_G5_2,20 10 9 8
8147/111_G5_1,20 10 9 8
8147/111_G5_2,20 10 9 8
8147/159_G5_1,20 10 9 8
8147/159_G5_2,20 10 9 8
23256/237_G5_1,7 0
23256/237_G5_2,7 0
23256/268_G5_1,7 0
23256/268_G5_2,7 0
23256/236_G5_1,25 7 0
23256/236_G5_2,25 7 0
55855/881_G11_2,25 0
55855/881_G11_3,25 0
55855/874_G11_2,5 0
55855/874_G11_6,5 0
55855/879_B10_3,25 0
55855/879_B10_5,25 0
58586/1060_C8_6,25 0
58586/1060_C8_7,25 0
58586/1105_C8_2,25 5 0
58586/1105_C8_4,25 5 0
36119/393_C1_1,25
36119/393_C1_2,25
36119/392_C1_2,25
36119/392_C1_3,25
36119/396_C1_1,25
36119/396_C1_2,25
17719/1126_B10_1,25
17719/1126_B10_2,25
17719/168_G6_1,25
17719/168_G6_2,25
56837/985_C7_1,25
56837/985_C7_4,25
56837/1050_C6_6,25
56837/1050_C6_8,25
56837/982_C7_4,25
56837/982_C7_5,25
17033/621_E5_1,25
17033/621_E5_2,25
17033/615_E5_1,25
17033/615_E5_2,25
17033/612_E5_1,25
17033/612_E5_2,25
2025/60_A6_1,6
2025/60_A6_2,6
2025/59_A6_1,25 21
2025/59_A6_2,25 21
2025/61_A6_1,6
2025/61_A6_2,6
7919/75_D6_1,25 0
7919/75_D6_2,25 0
7919/1595_B1_1,0
7919/1595_B1_3,0
55777/918_A6_1,20 10 9 8
55777/918_A6_2,20 10 9 8
55777/878_F2_1,20 10 9 8
55777/878_F2_2,20 10 9 8
55777/873_F2_2,20 10 9 8
55777/873_F2_5,20 10 9 8
24663/342_D10_1,19 0
24663/342_D10_2,19 0
24663/303_D10_1,0
24663/303_D10_2,0
24663/301_D10_2,19 0
24663/301_D10_3,19 0
18893/116_B3_1,23 0
18893/116_B3_2,23 0
18893/115_B3_1,23 0
18893/115_B3_2,23 0
77389/1789_F7_3_cr598ae0b775186,20 10 9 8
77389/1789_F7_19_cr598ae0b775d8f,20 10 9 8
53691/1446_H11_5,25 7
53691/1446_H11_6,25 7
53691/1149_C1_6,25 7
53691/1149_C1_9,25 7
53691/1138_C1_2,25 7
53691/1138_C1_12,25 7
23062/263_D4_2,20 10 9 8
23062/263_D4_1,20 10 9 8
23062/264_D4_2,20 10 9 8
23062/264_D4_1,20 10 9 8
23062/277_D4_2,20 10 9 8
23062/277_D4_1,20 10 9 8
27202/231_A3_1,23
27202/231_A3_2,23
27202/232_A3_1,23
27202/232_A3_2,23
27202/230_A3_1,23
27202/230_A3_2,23
44391/512_B12_1,25
44391/512_B12_4,25
44391/498_B12_3,25 7
44391/498_B12_4,25 7
44391/501_B12_1,25 7
44391/501_B12_2,25 7
53040/826_B5_1,25
53040/826_B5_2,25
53040/809_B5_1,25
53040/809_B5_2,25
53040/819_B5_2,25 0
53040/819_B5_3,25 0
57070/1494_G2_2,0
57070/1494_G2_3,0
57070/1431_B8_2,0
57070/1431_B8_4,0
48379/804_G5_1,3
48379/964_G5_1,5 3
48379/964_G5_2,5 3
48379/712_G5_1,5 3
48379/712_G5_2,5 3
58373/997_A8_2,25 6 2
58373/997_A8_4,25 6 2
58373/1301_D7_1,25 6
58373/1301_D7_2,25 6
58373/994_D7_1,25 6 2
58373/994_D7_2,25 6 2
58496/1314_E7_1,20 10 9 8
58496/1314_E7_2,20 10 9 8
58496/1364_D11_1,20 10 9 8
58496/1364_D11_2,20 10 9 8
58496/1326_E7_2,20 10 9 8
58496/1326_E7_3,20 10 9 8
53057/1028_H4_1,20 10 9 8
53057/1028_H4_2,20 10 9 8
53057/802_H4_2,20 10 9 8
53057/802_H4_4,20 10 9 8
10932/51_C2_1,6
10932/51_C2_2,6
10932/50_C2_1,6
10932/50_C2_2,6
10932/52_C2_1,6 3
10932/52_C2_2,6 3
15104/125_F5_1,6
15104/125_F5_2,6
15104/126_F5_1,6
15104/126_F5_2,6
15104/165_F5_1,6
15104/165_F5_2,6
17245/138_D11_1,23 21 3
17245/138_D11_2,23 21 3
17245/139_D11_1,23 21 3
17245/139_D11_2,23 21 3
17245/166_D11_1,23 21 3
17245/166_D11_2,23 21 3
72810/1348_H8_3,7
72810/1348_H8_5,7
72810/1349_H8_3,7
72810/1349_H8_4,7
72810/1350_H8_4,7
72810/1350_H8_5,7
72811/1348_G8_2,7
72811/1348_G8_4,7
72811/1349_G8_4,7
72811/1349_G8_5,7
72811/1350_G8_2,7
72811/1350_G8_4,7
72812/1348_F8_2,7
72812/1348_F8_3,7
72812/1349_F8_2,7
72812/1349_F8_3,7
72812/1350_F8_1,7
72812/1350_F8_2,7
63185/1186_E12_1,25 2
63185/1186_E12_3,25 2
63185/1202_G8_1,25
63185/1202_G8_2,25
23117/193_C5_1,25
23117/193_C5_2,25
23117/194_C5_1,25
23117/194_C5_2,25
23117/192_C5_1,25
23117/192_C5_2,25
44418/747_H1_3,2
44418/747_H1_4,2
44418/714_H1_1,2
44418/714_H1_2,2
44418/713_H1_1,2
42768/475_B2_1,23
42768/475_B2_2,23
42768/479_B2_1,23
42768/479_B2_2,23
53045/1252_F7_5,0
53045/1252_F7_6,0
52615/876_D2_1,25 0
52615/876_D2_2,25 0
52615/1396_F5_1,25 0
52615/1396_F5_2,25 0
23670/216_A10_1,23
23670/216_A10_2,23
23670/217_A10_1,23
23670/217_A10_2,23
24767/219_A8_2,23 18
24767/219_A8_3,23 18
24767/220_A8_1,23
24767/220_A8_2,23
24767/218_A8_1,23
24767/218_A8_2,23
23950/1161_G6_1,1 0
23950/1161_G6_2,1 0
59090/1029_F6_1,23
59090/1029_F6_4,23
59090/995_F6_1,23 5
59090/995_F6_2,23 5
59090/1009_F6_1,23
59090/1009_F6_2,23
44491/840_B12_1,25 0
44491/840_B12_2,25 0
44491/504_H11_2,25 16 14
44491/504_H11_3,25 16 14
44491/506_H11_1,25
44491/506_H11_2,25
23739/237_G12_2,7
23739/237_G12_1,7
23739/268_G12_2,7
23739/268_G12_1,7
23739/236_G12_1,25 7 0
23739/236_G12_2,25 7 0
51312/784_D1_1,20 16 10 9 8
51312/784_D1_2,20 16 10 9 8
51312/751_H2_1,18
63324/1294_A5_3,23
63324/1294_A5_4,23
63324/1487_G6_2,23
63324/1487_G6_4,23
26633/369_H10_1,0
26633/369_H10_2,0
26633/365_H10_1,0
26633/365_H10_2,0
26633/364_H10_1,0
26633/364_H10_2,0
26697/609_A12_1,0
26697/609_A12_3,0
26697/607_A12_1,0
26697/607_A12_2,0
26697/604_A12_1,0
26697/604_A12_3,0
3956/27_H11_1,3 0
3956/27_H11_2,3 0
3956/26_H11_1,3
3956/26_H11_2,3
3956/28_H11_1,3 0
3956/28_H11_2,3 0
16607/1414_F2_2,20
16607/1414_F2_3,20
16607/1375_H1_2,20
16607/1375_H1_3,20
16607/1384_H1_2,20
16607/1384_H1_3,20
20965/178_C10_2,25 18 4
20965/178_C10_1,25 18 4
20965/1772_B2_6,25 18 4
20965/1772_B2_7,25 18 4
20965/177_C10_1,25 18 4
20965/177_C10_2,25 18 4
52838/865_E7_1,0
52838/865_E7_2,0
52838/785_A1_1,0
52838/785_A1_2,0
52838/783_A1_1,0
52838/783_A1_2,0
47838/765_B3_3,2
47838/765_B3_4,2
47838/979_F9_3,2
47838/979_F9_4,2
20600/178_E7_2,25 2
20600/178_E7_1,25 2
20600/247_E7_1,25 2
20600/247_E7_2,25 2
20600/177_E7_1,25 2
20600/177_E7_2,25 2
21088/190_H8_1,25 2
21088/190_H8_2,25 2
21088/191_H8_1,25 2
21088/191_H8_2,25 2
21088/189_H8_1,25 2
21088/189_H8_2,25 2
72721/1403_F3_1,25
72721/1403_F3_2,25
72721/1398_F3_1,25
72721/1398_F3_3,25
42759/575_B4_1,21
42759/575_B4_2,21
7637/202_C1_1,25
7637/202_C1_2,25
7637/46_A5_1,25
7637/46_A5_2,25
58429/1136_B1_3,23
58429/1136_B1_6,23
58429/1070_C8_1,25
58429/1070_C8_7,25
58429/1076_C8_1,23
58429/1076_C8_3,23
31427/1593_D9_1,0
31427/1593_D9_2,0
31427/1383_G11_1,24 0
31427/1383_G11_2,24 0
31427/1056_H11_1,0
31427/1056_H11_2,0
72448/1518_B4_1,25
72448/1518_B4_2,25
72448/1437_B12_1,25 5
72448/1437_B12_3,25 5
17978/173_D9_1,25 0
17978/173_D9_2,25 0
17978/168_D9_1,25 0
17978/168_D9_2,25 0
17978/140_D9_1,25 0
17978/140_D9_2,25 0
72729/1501_C5_2,22
72729/1501_C5_3,22
72729/1522_C5_1,22
72729/1522_C5_3,22
14760/1687_E10_1,0
14760/1687_E10_3,0
14760/1761_A9_1,0
14760/1761_A9_6,0
14760/1650_D2_33_cr57ea9dedea60a,0
14760/1650_D2_53_cr57ea9dfdea7dd,0
14979/1687_G10_1,0
14979/1687_G10_2,0
14979/1761_C9_1,0
14979/1761_C9_2,0
14979/1650_F2_43_cr57eaadcf5b251,0
14979/1650_F2_48_cr57eaadd7957e3,0
22283/190_H3_1,0
22283/190_H3_2,0
22283/191_H3_1,0
22283/191_H3_2,0
22283/189_H3_1,0
22283/189_H3_2,0
20382/242_C12_1,0
20382/242_C12_2,0
20382/185_C12_1,0
20382/185_C12_2,0
20382/183_C12_1,0
20382/183_C12_2,0
19346/198_E11_1,25 2
19346/198_E11_2,25 2
19346/154_E11_1,25 2
19346/154_E11_2,25 2
19346/152_E11_1,25 2
19346/152_E11_2,25 2
10961/51_E2_1,25
10961/51_E2_2,25
10961/1790_C5_1,21 20 10 9 8 7
10961/1790_C5_4,21 20 10 9 8 7
10961/50_E2_1,25
10961/50_E2_2,25
11419/1790_D5_1,21
11419/1790_D5_6,21
11419/50_D5_1,25
11419/50_D5_2,25
11419/52_D5_1,25
11419/52_D5_2,25
16728/662_B1_1,12
16728/662_B1_2,12
16728/661_B1_4,12
16728/661_B1_5,12
49987/812_G10_1,16 14
49987/812_G10_2,16 14
49987/715_G10_1,16 14
49987/715_G10_2,16 14
49987/725_G10_1,16 14
49987/725_G10_2,16 14
45145/1239_E6_1,0
45145/1239_E6_2,0
45145/1145_C8_1,19 0
45145/1145_C8_5,19 0
45145/1016_E6_1,25 0
45145/1016_E6_2,25 0
27035/285_H8_1,25 0
27035/285_H8_2,25 0
27035/286_H8_1,25 0
27035/286_H8_2,25 0
19347/234_G2_1,25 5
19347/234_G2_2,25 5
19347/235_G2_1,25 5
19347/235_G2_2,25 5
19347/535_G2_2,25 5
19347/535_G2_3,25 5
47945/978_H11_2,2
47945/978_H11_3,2
44340/824_D1_1,2
44340/824_D1_2,2
44340/978_D1_1,2
44340/978_D1_2,2
44340/884_D1_1,2
44340/884_D1_3,2
52213/766_B11_1,4 2
52213/766_B11_2,4 2
52213/987_C1_1,2
52213/987_C1_2,2
52213/778_B11_3,21 2
52213/778_B11_6,21 2
23608/263_H5_2,2
23608/263_H5_1,2
23608/264_H5_2,2
23608/264_H5_1,2
23608/277_H5_2,2
23608/277_H5_1,2
74622/1462_A7_1,2
74622/1462_A7_4,2
74622/1434_D3_1,2
74622/1434_D3_3,2
74622/1436_D3_2,2
74622/1436_D3_4,2
63694/1258_H2_1,0
63694/1258_H2_2,0
63694/1277_C1_1,0
63694/1277_C1_2,0
63694/1249_H2_2,0
63694/1249_H2_4,0
47006/866_D5_1,2
47006/866_D5_2,2
47006/723_D5_1,4 2
47006/723_D5_2,4 2
47006/711_D5_1,4
47006/711_D5_2,4
46794/732_A5_1,20 10 9 8 2
46794/732_A5_2,20 10 9 8 2
46794/722_A5_2,20 10 9 8 2
46794/722_A5_3,20 10 9 8 2
46794/726_A5_1,2
46794/726_A5_2,2
67063/1315_D12_2,0
67063/1315_D12_3,0
67063/1287_D12_1,0
67063/1287_D12_2,0
69805/1343_E4_4,0
69805/1343_E4_5,0
69805/1503_E8_1,0
69805/1503_E8_3,0
69805/1347_E4_1,0
69805/1347_E4_2,0
20631/299_B9_1,23
20631/299_B9_3,23
20631/300_B9_3,23
20631/300_B9_4,23
20631/298_B9_2,23
20631/298_B9_1,23
20092/234_B6_1,25 0
20092/234_B6_2,25 0
20092/235_B6_1,25 0
20092/235_B6_2,25 0
20092/535_B6_1,25 0
20092/535_B6_2,25 0
58420/975_E3_1,25 0
58420/975_E3_2,25 0
58420/980_E3_1,25 0
58420/980_E3_2,25 0
20380/1276_G9_2,0
20380/1276_G9_3,0
20380/1232_C4_1,0
20380/1199_C4_1,0
20380/1199_C4_4,0
20387/1276_F9_5,0
20387/1276_F9_6,0
20387/1232_A4_1,0
20387/1232_A4_3,0
20387/1199_A4_2,21 0
20387/1199_A4_6,21 0
20381/190_H11_1,20 10 9 8
20381/190_H11_2,20 10 9 8
20381/191_H11_1,23 20 10 9 8
20381/191_H11_2,23 20 10 9 8
20381/189_H11_1,23 20 10 9 8
20381/189_H11_2,23 20 10 9 8
21438/147_A9_1,25 0
21438/147_A9_2,25 0
21438/148_A9_1,25 0
21438/146_A9_1,25
21438/146_A9_2,25
41363/555_A5_1,22
41363/555_A5_2,22
41363/504_A5_1,25
41363/504_A5_3,25
41363/506_A5_3,25
41363/506_A5_4,25
45064/1125_G7_7,6
45064/1125_G7_8,6
45064/1509_G3_1,6
45064/1509_G3_4,6
16549/673_G4_1,6
16549/673_G4_2,6
21844/190_C5_1,25
21844/190_C5_2,25
53903/1021_E2_1,20 10 9 8
53903/1021_E2_3,20 10 9 8
53903/1165_B12_1,20 10 9 8
53903/1165_B12_2,20 10 9 8
53903/1019_E2_3,20 10 9 8
53903/1019_E2_4,20 10 9 8
31704/374_B11_1,7 0
31704/374_B11_2,7 0
31704/371_B11_2,7 0
31704/371_B11_4,7 0
31704/372_B11_1,7 0
31704/372_B11_2,7 0
45268/526_E1_1,0
45268/526_E1_2,0
45268/545_E1_1,0
45268/545_E1_2,0
5684/8_B1_1,7 6
5684/8_B1_2,7 6
5684/7_B1_1,7 6
5684/7_B1_2,7 6
5684/9_B1_1,7 6
5684/9_B1_2,7 6
22911/216_D6_1,5
22911/216_D6_2,5
22911/215_D6_1,5
22911/215_D6_2,5
67168/1315_F7_3,0
67168/1315_F7_4,0
67168/1287_F7_1,0
67168/1287_F7_3,0
52962/1050_C5_1,23 2
52962/1050_C5_3,23 2
52962/861_H10_1,23 2
52962/861_H10_2,23 2
52962/880_H10_2,23 2
52962/880_H10_3,23 2
41337/557_E8_1,25 21
41337/557_E8_2,25 21
41337/493_E8_1,25 21
41337/493_E8_2,25 21
41337/502_E8_1,25 21
41337/502_E8_2,25 21
42741/864_C8_1,25
42741/864_C8_2,25
51345/1301_A4_1,21
51345/1301_A4_2,21
51345/994_A4_2,21 0
51345/994_A4_3,21 0
38400/437_C7_1,1 0
38400/437_C7_2,1 0
38400/443_C7_1,1 0
38400/443_C7_2,1 0
38400/431_C7_1,1 0
38400/431_C7_2,1 0
25927/259_E3_1,20 10 9 8
25927/259_E3_2,20 10 9 8
25927/260_E3_1,20 10 9 8
25927/260_E3_2,20 10 9 8
25927/258_E3_1,20 10 9 8
25927/258_E3_2,20 10 9 8
72708/1592_G3_3,6
72708/1371_H1_2,6
72708/1371_H1_3,6
72708/1369_H1_2,6
72708/1369_H1_6,6
30443/332_E4_1,22
30443/332_E4_2,22
30443/329_E4_2,22
30443/329_E4_3,22
27524/220_C10_1,0
27524/220_C10_2,0
27524/218_C10_1,25 0
27524/218_C10_2,25 0
37888/540_E8_1,25 0
37888/540_E8_2,25 0
37888/537_E8_1,25 0
37888/537_E8_2,25 0
59477/1259_F7_1,25 0
59477/1259_F7_2,25 0
59477/1218_F5_1,25 0
59477/1218_F5_2,25 0
59477/1018_F5_1,25 0
59477/1018_F5_2,25 0
44079/807_D9_1,0
44079/807_D9_2,0
44079/762_F2_1,0
44079/762_F2_2,0
37926/423_F5_1,0
37926/423_F5_2,0
37926/422_F5_1,0
37926/422_F5_2,0
37926/426_F5_1,0
37926/426_F5_3,0
70301/1551_B3_2,25 3
70301/1551_B3_5,25 3
70301/1544_G7_1,25 3
70301/1543_G7_1,25 3
70301/1543_G7_2,25 3
47446/1309_H11_1,25
47446/1309_H11_2,25
47446/852_B8_1,25 0
47446/852_B8_2,25 0
47446/830_B8_1,25 0
47446/830_B8_2,25 0
50419/762_C8_1,0
50419/762_C8_2,0
50419/852_B2_1,0
50419/852_B2_2,0
50419/830_B2_1,0
50419/830_B2_2,0
40656/1021_G4_2,21
40656/1021_G4_3,21
40656/1518_A6_1,25
40656/1518_A6_2,25
40656/1019_G4_1,25 21
40656/1019_G4_2,25 21
51783/1033_G12_1,25 21
51783/1033_G12_3,25 21
51785/761_G1_1,21
51785/761_G1_2,21
51785/757_G1_1,22 21
51785/757_G1_2,22 21
26810/259_G8_1,25 0
26810/259_G8_2,25 0
44839/591_D7_1,23
44839/591_D7_2,23
44839/581_D7_1,23
44839/581_D7_2,23
44839/579_D7_1,23
44839/579_D7_2,23
61369/1261_G2_1,23
61369/1261_G2_3,23
61369/1135_G9_1,23
61369/1135_G9_2,23
61369/1101_G9_4,23
61369/1101_G9_5,23
38736/862_C4_1,3
38736/862_C4_2,3
38736/1027_F9_3,3
38736/1027_F9_4,3
38736/859_C4_1,3
38736/859_C4_2,3
22708/630_F11_1,25 4
22708/630_F11_4,25 4
22708/628_F11_1,21
22708/628_F11_2,21
37578/406_C8_1,2
37578/406_C8_2,2
37578/403_C8_1,25 2
37578/403_C8_2,25 2
37578/408_C8_1,15 2
37578/408_C8_3,15 2
35696/1182_G3_1,21
35696/1182_G3_2,21
35696/725_D1_1,21 0
35696/725_D1_2,21 0
28946/333_F3_1,2
28946/333_F3_2,2
28946/331_F3_1,2
28946/331_F3_2,2
28946/330_F3_3,2
28946/330_F3_4,2
10642/48_A10_1,6
10642/48_A10_2,6
10642/47_A10_1,6
10642/47_A10_2,6
10642/49_A10_1,6
10642/49_A10_2,6
61665/1227_G8_1,23 0
61665/1227_G8_4,23 0
61665/1261_C7_2,23 0
61665/1261_C7_3,23 0
61665/1271_G8_1,23 0
61665/1271_G8_2,23 0
37583/436_G3_2,19
37583/436_G3_3,19
37583/1396_F12_8,19
37583/1396_F12_9,19
37583/442_G3_1,19
37583/442_G3_2,19
38800/899_D12_1,5 0
38800/899_D12_2,5 0
38800/776_D12_1,0
38800/776_D12_2,0
38800/789_D12_1,25 5 0
38800/789_D12_2,25 5 0
58/947_H5_1,2
58/947_H5_2,2
58/944_H5_1,2
58/944_H5_2,2
58/952_H5_3,2
58/952_H5_5,2
451/14_A8_1,2
451/14_A8_2,2
451/26_H10_1,2
451/26_H10_2,2
451/16_A8_1,2
451/16_A8_2,2
1164/30_B1_1,2
1164/30_B1_2,2
1164/13_B8_1,5 2
1164/13_B8_2,5 2
1164/16_B8_1,2
1164/16_B8_2,2
8057/1125_F2_1,11 1 0
8057/1125_F2_2,11 1 0
8057/1183_H8_1,11 1 0
8057/1183_H8_3,11 1 0
37595/592_G6_1,7
37595/592_G6_2,7
37595/595_G6_1,7
37595/595_G6_2,7
37827/423_A11_1,23 0
37827/423_A11_2,23 0
37827/422_A11_1,23
37827/426_A11_1,23
37827/426_A11_2,23
47782/1011_H2_5,19 0
47782/1011_H2_12,19 0
47782/1319_F6_1,19 0
47782/1319_F6_2,19 0
47782/1006_H2_1,25 19 0
47782/1006_H2_2,25 19 0
6474/8_B8_1,0
6474/8_B8_2,0
6474/7_B8_1,12 0
6474/7_B8_2,12 0
6474/9_B8_1,0
6474/9_B8_2,0
38511/455_C11_1,0
38511/455_C11_2,0
38511/452_C11_1,0
38511/452_C11_2,0
38511/449_C11_1,0
38511/449_C11_2,0
57571/1029_F2_1,0
57571/1029_F2_2,0
57571/1009_F2_1,0
57571/1009_F2_5,0
43626/512_C7_1,20 10 9 8
43626/512_C7_3,20 10 9 8
43626/498_C7_1,20 10 9 8
43626/498_C7_2,20 10 9 8
43626/501_C7_1,20 10 9 8
43626/501_C7_2,20 10 9 8
59954/1039_E7_1,20 10 9 8
59954/1039_E7_3,20 10 9 8
59954/1327_F11_1,20 10 9 8
59954/1327_F11_2,20 10 9 8
59954/1037_E7_1,20 10 9 8
59954/1037_E7_2,20 10 9 8
71631/1469_F12_5,20 10 9 8
71631/1469_F12_6,20 10 9 8
71631/1663_B4_1,20 10 9 8
71631/1663_B4_2,20 10 9 8
26472/625_C5_1,2
26472/625_C5_2,2
26472/631_C5_1,2
26472/631_C5_2,2
26472/629_C5_1,20 10 9 8 2
26472/629_C5_2,20 10 9 8 2
30867/380_A6_1,21
30867/380_A6_3,21
30867/382_A6_1,21
30867/382_A6_2,21
30867/397_A6_2,21 0
30867/397_A6_5,21 0
58485/1011_H3_1,21 7 0
58485/1011_H3_3,21 7 0
58485/1203_G10_4,21
58485/1203_G10_5,21
58485/1006_H3_1,21 0
58485/1006_H3_2,21 0
46777/750_F10_1,3
46777/750_F10_2,3
46777/738_F10_1,3
46777/738_F10_2,3
46777/742_A8_1,3
46777/742_A8_2,3
58904/1595_B3_1,2
58904/1595_B3_2,2
58904/1135_F8_3,21 2
58904/1135_F8_7,21 2
58904/1101_F8_1,25 2
58904/1101_F8_2,25 2
54800/1786_A10_3,25
54800/1786_A10_4,25
54800/1642_C1_1,25
54800/1642_C1_3,25
63099/1113_F9_1,14
63099/1113_F9_2,14
63099/1231_F7_1,14
63099/1231_F7_2,14
63099/1123_F9_1,14
63099/1123_F9_2,14
69055/1503_A8_2,2
69055/1503_A8_3,2
69055/1351_F3_1,25
69055/1351_F3_2,25
71838/1346_B8_1,25
71838/1503_A9_3,0
71838/1503_A9_6,0
71838/1351_B8_2,25
71838/1351_B8_4,25
52700/1239_B4_2,22 0
52700/1239_B4_3,22 0
52700/1396_E5_1,0
52700/1396_E5_4,0
52700/1016_B4_1,0
52700/1016_B4_3,0
47243/1527_A3_1,0
47243/1527_A3_2,0
47243/1040_G10_1,20 10 9 8
47243/1040_G10_2,20 10 9 8
47243/1038_G10_1,20 10 9 8 0
47243/1038_G10_2,20 10 9 8 0
21188/1210_H6_3,25 0
21188/1210_H6_4,25 0
21188/1401_E11_2,25 0
21188/1401_E11_3,25 0
21188/1158_E11_1,0
21188/1158_E11_2,0
51336/798_A10_3,4
51336/798_A10_4,4
51336/791_A10_1,4
51336/791_A10_3,4
31063/572_H8_1,25
31063/572_H8_2,25
31063/564_H8_1,25
31063/564_H8_2,25
31063/587_H8_1,25
31063/587_H8_2,25
2697/33_D10_1,25
2697/33_D10_2,25
2697/32_D10_1,25
2697/32_D10_2,25
2697/34_D10_1,25
2697/34_D10_2,25
18826/150_G6_1,21 20 10 9 8
18826/150_G6_2,21 20 10 9 8
18826/151_G6_1,20 10 9 8 7
18826/151_G6_2,20 10 9 8 7
18826/149_G6_1,21 7
18826/149_G6_2,21 7
40280/413_B6_1,4
40280/413_B6_2,4
40280/417_B6_1,4
40280/417_B6_2,4
40280/420_B6_3,4
40280/420_B6_4,4
16649/131_F7_1,25 21 7
16649/131_F7_2,25 21 7
16649/132_F7_1,7
16649/132_F7_2,7
16649/164_F7_1,7
16649/164_F7_2,7
16114/948_E9_3,0
16114/948_E9_4,0
16114/951_E9_2,0
16114/951_E9_4,0
44597/857_B3_1,0
44597/857_B3_2,0
44597/847_B3_3,0
44597/847_B3_4,0
44597/751_A12_1,0
44597/751_A12_2,0
40745/461_D3_1,21
40745/461_D3_2,21
40745/464_D3_2,21
40745/464_D3_5,21
40745/462_D3_1,21
37935/1046_E10_2,25 0
37935/1046_E10_4,25 0
37935/1396_D1_2,25 0
37935/1396_D1_4,25 0
37935/451_H11_1,25 0
37935/451_H11_2,25 0
8932/1395_H7_1,1 0
8932/101_C7_1,25 1
8932/101_C7_2,25 1
8932/82_C7_1,25 1
8932/82_C7_2,25 1
38704/437_F9_2,25
38704/437_F9_4,25
38704/443_F9_1,25 2
38704/443_F9_2,25 2
38704/431_F9_2,25
38704/431_F9_3,25
39864/1179_F9_1,19 3
39864/1179_F9_2,19 3
39864/517_H6_1,19
39864/520_H6_2,19 3
39864/520_H6_3,19 3
29198/275_C9_1,6
29198/275_C9_2,6
42378/472_E2_1,2
42378/472_E2_2,2
42378/476_E2_1,2
42378/476_E2_3,2
42378/469_E2_2,2
42378/469_E2_3,2
3565/36_F3_1,25 21
3565/36_F3_2,25 21
3565/35_F3_1,25 21
3565/35_F3_2,25 21
3565/37_F3_1,25 21
3565/37_F3_2,25 21
63339/1230_E7_1,25 6
63339/1230_E7_2,25 6
63339/1151_G8_1,25 6
63339/1151_G8_2,25 6
63339/1772_H8_3,25 6
63339/1772_H8_4,25 6
38837/406_A3_2,7 1
38837/406_A3_3,7 1
38837/403_A3_1,7 1
38837/403_A3_2,7 1
38837/408_A3_1,7 1
38837/408_A3_2,7 1
38543/435_H7_4,0
38543/435_H7_5,0
38543/448_H7_1,0
38543/448_H7_2,0
38543/445_H7_1,0
38543/445_H7_2,0
18071/205_H4_1,25 21
18071/205_H4_2,25 21
39835/592_A8_1,25 21
39835/592_A8_2,25 21
39835/582_A8_3,25 21
39835/582_A8_4,25 21
39835/595_A8_1,25 21
39835/595_A8_2,25 21
38387/1081_E11_1,22
38387/1081_E11_2,22
38388/1081_F11_1,22
38388/1081_F11_2,22
45908/1143_E5_7,5 0
45908/1143_E5_10,5 0
45908/1178_D2_1,5 0
45908/1178_D2_2,5 0
66370/1255_F8_1,5
66370/1255_F8_2,5
66370/1279_E9_1,5
66370/1279_E9_3,5
66370/1250_F8_9,5
66370/1250_F8_10,5
54808/893_D5_1,0
54808/893_D5_2,0
54808/1036_G5_1,0
54808/1036_G5_2,0
54808/895_D5_2,0
54808/895_D5_3,0
59955/1043_B9_1,20 10 9 8
59955/1043_B9_2,20 10 9 8
46372/622_F5_5,25
46372/622_F5_6,25
46372/619_F5_1,25
46372/619_F5_2,25
46372/616_F5_1,25
46372/616_F5_2,25
2997/75_G4_1,21 7
2997/75_G4_2,21 7
2997/76_G4_1,20 10 9 8 7
2997/76_G4_2,20 10 9 8 7
2997/74_G4_1,7
2997/74_G4_2,7
47014/1549_C6_1,20 10 9 8 0
47014/1549_C6_2,20 10 9 8 0
47014/1515_C6_1,0
47014/1515_C6_2,0
