Id,Target
ENSG00000137770-CTDSPL2_1,0
ENSG00000137770-CTDSPL2_0,0
ENSG00000137776-SLTM_1,5 0
ENSG00000137776-SLTM_0,5 0
ENSG00000137801-THBS1_0,21
ENSG00000137802-MAPKBP1_0,2
ENSG00000137804-NUSAP1_1,3
ENSG00000137804-NUSAP1_0,3
ENSG00000137806-NDUFAF1_1,25
ENSG00000137806-NDUFAF1_0,25
ENSG00000137807-KIF23_0,0
ENSG00000137812-KNL1_0,5 0
ENSG00000137812-KNL1_1,5 0
ENSG00000137814-HAUS2_0,19 25 0
ENSG00000137815-RTF1_0,25
ENSG00000137817-PARP6_0,21
ENSG00000137818-RPLP1_0,25 6
ENSG00000137822-TUBGCP4_0,19
ENSG00000137831-UACA_0,25
ENSG00000137834-SMAD6_0,5 7
ENSG00000137841-PLCB2_0,25
ENSG00000137842-TMEM62_0,26 5 3
ENSG00000137843-PAK6_0,3
ENSG00000137845-ADAM10_1,21
ENSG00000137845-ADAM10_0,21
ENSG00000137868-STRA6_0,25
ENSG00000137869-CYP19A1_0,23
ENSG00000137871-ZNF280D_0,19 25 7 0
ENSG00000137872-SEMA6D_0,21 7
ENSG00000137876-RSL24D1_0,2
ENSG00000137876-RSL24D1_1,2
ENSG00000137878-GCOM1_0,0
ENSG00000137880-GCHFR_0,0
ENSG00000137936-BCAR3_0,19 25 21
ENSG00000137941-TTLL7_0,25
ENSG00000137942-FNBP1L_0,25
ENSG00000137944-KYAT3_0,25 2
ENSG00000137947-GTF2B_0,5
ENSG00000137959-IFI44L_0,0
ENSG00000137960-GIPC2_0,25
ENSG00000137962-ARHGAP29_0,19 25 21
ENSG00000137965-IFI44_0,0
ENSG00000137968-SLC44A5_0,25
ENSG00000137975-CLCA2_0,21
ENSG00000137992-DBT_0,23
ENSG00000138029-HADHB_0,23
ENSG00000138030-KHK_0,25
ENSG00000138032-PPM1B_0,25 2
ENSG00000138035-PNPT1_0,23
ENSG00000138035-PNPT1_1,23
ENSG00000138036-DYNC2LI1_0,25
ENSG00000138050-THUMPD2_0,0
ENSG00000138061-CYP1B1_0,23
ENSG00000138069-RAB1A_0,25 6
ENSG00000138071-ACTR2_0,25
ENSG00000138073-PREB_0,6
ENSG00000138079-SLC3A1_0,23 5
ENSG00000138083-SIX3_0,0
ENSG00000138095-LRPPRC_0,23
ENSG00000138095-LRPPRC_1,23
ENSG00000138101-DTNB_0,23
ENSG00000138107-ACTR1A_0,14
ENSG00000138111-MFSD13A_0,25 7
ENSG00000138119-MYOF_0,21
ENSG00000138134-STAMBPL1_0,21
ENSG00000138136-LBX1_0,5 0
ENSG00000138138-ATAD1_0,23 2
ENSG00000138152-BTBD16_0,25 2
ENSG00000138160-KIF11_0,25 17
ENSG00000138161-CUZD1_0,2
ENSG00000138162-TACC2_0,25 0 21
ENSG00000138172-CALHM2_0,25 23 0
ENSG00000138175-ARL3_0,19
ENSG00000138180-CEP55_0,18 21
ENSG00000138185-ENTPD1_0,14
ENSG00000138190-EXOC6_0,0
ENSG00000138193-PLCE1_0,25
ENSG00000138246-DNAJC13_0,25
ENSG00000138246-DNAJC13_1,25
ENSG00000138271-GPR87_0,20 23 0
ENSG00000138279-ANXA7_0,25 0
ENSG00000138286-FAM149B1_0,0
ENSG00000138303-ASCC1_0,25 0
ENSG00000138311-ZNF365_0,18
ENSG00000138316-ADAMTS14_0,25
ENSG00000138326-RPS24_0,25 6 5
ENSG00000138336-TET1_0,1
ENSG00000138336-TET1_1,1
ENSG00000138346-DNA2_0,23
ENSG00000138347-MYPN_0,25
ENSG00000138363-ATIC_0,25 21
ENSG00000138375-SMARCAL1_0,0
ENSG00000138376-BARD1_0,4
ENSG00000138380-CARF_1,25 3
ENSG00000138380-CARF_0,25 3
ENSG00000138381-ASNSD1_0,25
ENSG00000138382-METTL5_0,25 2
ENSG00000138385-SSB_0,0
ENSG00000138386-NAB1_0,7 0 21
ENSG00000138395-CDK15_0,7
ENSG00000138398-PPIG_0,4 25
ENSG00000138399-FASTKD1_0,0
ENSG00000138411-HECW2_0,6 3
ENSG00000138413-IDH1_0,25 5
ENSG00000138430-OLA1_0,25
ENSG00000138433-CIR1_0,4
ENSG00000138434-SSFA2_0,25 21
ENSG00000138435-CHRNA1_0,21
ENSG00000138439-FAM117B_0,19
ENSG00000138442-WDR12_0,25 2 21
ENSG00000138443-ABI2_0,0
ENSG00000138449-SLC40A1_0,21 25 0
ENSG00000138459-SLC35A5_0,7
ENSG00000138468-SENP7_0,25 0
ENSG00000138472-GUCA1C_0,13
ENSG00000138495-COX17_0,23
ENSG00000138496-PARP9_0,25 0 23
ENSG00000138587-MNS1_0,4 0
ENSG00000138592-USP8_0,25 7
ENSG00000138593-SECISBP2L_0,0
ENSG00000138594-TMOD3_0,12 25
ENSG00000138604-GLCE_0,23
ENSG00000138614-INTS14_0,23 5 1 0
ENSG00000138621-PPCDC_0,25
ENSG00000138629-UBL7_0,25 0
ENSG00000138639-ARHGAP24_0,25 21
ENSG00000138640-FAM13A_0,25 2
ENSG00000138641-HERC3_0,25
ENSG00000138642-HERC6_0,25
ENSG00000138650-PCDH10_0,7
ENSG00000138658-ZGRF1_0,25
ENSG00000138660-AP1AR_0,7
ENSG00000138663-COPS4_0,4
ENSG00000138670-RASGEF1B_0,0
ENSG00000138674-SEC31A_0,25
ENSG00000138675-FGF5_1,3 25
ENSG00000138675-FGF5_0,3 25
ENSG00000138678-GPAT3_0,25 21
ENSG00000138685-FGF2_0,5 0
ENSG00000138688-KIAA1109_0,19 0
ENSG00000138698-RAP1GDS1_0,25
ENSG00000138709-LARP1B_0,25
ENSG00000138722-MMRN1_0,6
ENSG00000138738-PRDM5_0,5 2
ENSG00000138750-NUP54_0,0
ENSG00000138756-BMP2K_0,4
ENSG00000138757-G3BP2_1,25
ENSG00000138757-G3BP2_0,25
ENSG00000138758-SEPT11_0,25
ENSG00000138759-FRAS1_0,3
ENSG00000138760-SCARB2_0,25
ENSG00000138764-CCNG2_0,25 0
ENSG00000138767-CNOT6L_0,25
ENSG00000138768-USO1_1,7 3
ENSG00000138768-USO1_0,7 3
ENSG00000138769-CDKL2_0,19
ENSG00000138772-ANXA3_0,25
ENSG00000138772-ANXA3_1,25
ENSG00000138777-PPA2_0,23
ENSG00000138778-CENPE_0,25 14 0
ENSG00000138785-INTS12_1,5 0 25 21
ENSG00000138785-INTS12_0,5 0 25 21
ENSG00000138792-ENPEP_0,6
ENSG00000138794-CASP6_1,25
ENSG00000138794-CASP6_0,25
ENSG00000138795-LEF1_0,0
ENSG00000138796-HADH_0,23
ENSG00000138801-PAPSS1_0,2
ENSG00000138814-PPP3CA_1,0 25
ENSG00000138814-PPP3CA_0,0 25
ENSG00000138823-MTTP_0,25
ENSG00000138829-FBN2_0,25 0
ENSG00000138835-RGS3_1,25 0 23
ENSG00000138835-RGS3_0,25 0 23
ENSG00000138867-GUCD1_0,0
ENSG00000138944-KIAA1644_0,25
ENSG00000139083-ETV6_0,2 25
ENSG00000139116-KIF21A_0,21 25
ENSG00000139131-YARS2_0,23 5
ENSG00000139132-FGD4_0,12
ENSG00000139133-ALG10_0,6
ENSG00000139146-FAM60A_0,25 0
ENSG00000139163-ETNK1_0,25 0 21
ENSG00000139173-TMEM117_0,16 2 21
ENSG00000139174-PRICKLE1_0,0
ENSG00000139178-C1RL_0,25 14
ENSG00000139180-NDUFA9_0,23 0
ENSG00000139194-RBP5_0,7
ENSG00000139197-PEX5_1,25 7
ENSG00000139197-PEX5_0,25 7
ENSG00000139200-PIANP_0,0
ENSG00000139211-AMIGO2_0,25 7 21
ENSG00000139218-SCAF11_2,0 5
ENSG00000139218-SCAF11_0,0 5
ENSG00000139218-SCAF11_1,0 5
ENSG00000139219-COL2A1_0,0
ENSG00000139223-ANP32D_1,0 19 25
ENSG00000139223-ANP32D_0,0 19 25
ENSG00000139233-LLPH_1,2
ENSG00000139233-LLPH_0,2
ENSG00000139263-LRIG3_0,25
ENSG00000139289-PHLDA1_0,2
ENSG00000139304-PTPRQ_0,25
ENSG00000139318-DUSP6_0,25 0
ENSG00000139344-AMDHD1_0,12 13 21
ENSG00000139370-SLC15A4_0,0
ENSG00000139372-TDG_0,0
ENSG00000139410-SDSL_0,25
ENSG00000139428-MMAB_0,23
ENSG00000139433-GLTP_0,25
ENSG00000139436-GIT2_0,14
ENSG00000139437-TCHP_0,25 21 19
ENSG00000139438-FAM222A_0,13 23 0 21
ENSG00000139445-FOXN4_0,25 23
ENSG00000139496-NUP58_0,25 23 21
ENSG00000139508-SLC46A3_0,12 25 21
ENSG00000139515-PDX1_0,0
ENSG00000139517-LNX2_0,25 21
ENSG00000139537-CCDC65_0,18
ENSG00000139540-SLC39A5_0,25 0
ENSG00000139546-TARBP2_0,0 5
ENSG00000139579-NABP2_0,0
ENSG00000139579-NABP2_1,0
ENSG00000139597-N4BP2L1_0,25 0
ENSG00000139613-SMARCC2_2,0
ENSG00000139613-SMARCC2_1,0
ENSG00000139613-SMARCC2_0,0
ENSG00000139618-BRCA2_0,0 25
ENSG00000139620-KANSL2_0,25 0 21
ENSG00000139620-KANSL2_1,25 0 21
ENSG00000139624-CERS5_0,2
ENSG00000139626-ITGB7_0,25 21
ENSG00000139629-GALNT6_0,7 0
ENSG00000139637-C12orf10_0,0
ENSG00000139641-ESYT1_0,6
ENSG00000139645-ANKRD52_0,23 0
ENSG00000139679-LPAR6_0,21
ENSG00000139684-ESD_0,25 7
ENSG00000139687-RB1_0,0
ENSG00000139687-RB1_1,0
ENSG00000139697-SBNO1_0,0
ENSG00000139714-MORN3_0,0
ENSG00000139718-SETD1B_0,0
ENSG00000139718-SETD1B_1,0
ENSG00000139719-VPS33A_0,0
ENSG00000139725-RHOF_0,7
ENSG00000139726-DENR_0,25
ENSG00000139734-DIAPH3_0,14 21
ENSG00000139737-SLAIN1_0,25 11 0
ENSG00000139746-RBM26_0,4
ENSG00000139793-MBNL2_0,0
ENSG00000139800-ZIC5_0,0
ENSG00000139826-ABHD13_0,25
ENSG00000139832-RAB20_0,7
ENSG00000139842-CUL4A_0,0
ENSG00000139865-TTC6_0,19
ENSG00000139880-CDH24_0,25 18 0
ENSG00000139910-NOVA1_0,2
ENSG00000139921-TMX1_0,6 2
ENSG00000139926-FRMD6_0,23
ENSG00000139946-PELI2_0,11 2
ENSG00000139970-RTN1_0,6
ENSG00000139970-RTN1_1,6
ENSG00000139971-C14orf37_0,21
ENSG00000139973-SYT16_0,25
ENSG00000139974-SLC38A6_0,14 21
ENSG00000139977-NAA30_0,25
ENSG00000139990-DCAF5_0,23
ENSG00000139998-RAB15_0,18
ENSG00000140006-WDR89_0,25 11
ENSG00000140015-KCNH5_0,14 17
ENSG00000140025-EFCAB11_0,25
ENSG00000140030-GPR65_0,25
ENSG00000140044-JDP2_0,4 0
ENSG00000140092-FBLN5_0,21
ENSG00000140093-SERPINA10_0,25 0
ENSG00000140104-C14orf79_0,25 5 0
ENSG00000140105-WARS_1,25
ENSG00000140105-WARS_0,25
ENSG00000140157-NIPA2_0,7
ENSG00000140199-SLC12A6_0,25
ENSG00000140259-MFAP1_0,25 0 21
ENSG00000140262-TCF12_0,4 0
ENSG00000140263-SORD_0,25
ENSG00000140264-SERF2_0,2
ENSG00000140265-ZSCAN29_0,12 0 21
ENSG00000140280-LYSMD2_0,23 5
ENSG00000140285-FGF7_0,2
ENSG00000140297-GCNT3_0,7
ENSG00000140307-GTF2A2_0,0
ENSG00000140319-SRP14_0,2
ENSG00000140319-SRP14_1,2
ENSG00000140320-BAHD1_0,0
ENSG00000140323-DISP2_0,0
ENSG00000140326-CDAN1_1,25 21
ENSG00000140326-CDAN1_0,25 21
ENSG00000140332-TLE3_0,0
ENSG00000140350-ANP32A_0,0 19 25
ENSG00000140350-ANP32A_1,0 19 25
ENSG00000140365-COMMD4_0,21
ENSG00000140374-ETFA_2,23
ENSG00000140374-ETFA_1,23
ENSG00000140374-ETFA_0,23
ENSG00000140386-SCAPER_0,25
ENSG00000140391-TSPAN3_0,7 0
ENSG00000140395-WDR61_0,0 25
ENSG00000140395-WDR61_1,0 25
ENSG00000140396-NCOA2_0,5 0
ENSG00000140398-NEIL1_0,0
ENSG00000140400-MAN2C1_0,0
ENSG00000140400-MAN2C1_1,0
ENSG00000140403-DNAJA4_0,25 21
ENSG00000140406-MESDC1_0,26 0
ENSG00000140451-PIF1_0,0
ENSG00000140455-USP3_2,0
ENSG00000140455-USP3_1,0
ENSG00000140455-USP3_0,0
ENSG00000140463-BBS4_0,25
ENSG00000140464-PML_0,5
ENSG00000140464-PML_1,5
ENSG00000140471-LINS1_0,0
ENSG00000140488-CELF6_1,25
ENSG00000140488-CELF6_0,25
ENSG00000140497-SCAMP2_0,7
ENSG00000140511-HAPLN3_0,25 21
ENSG00000140522-RLBP1_0,0 19 25
ENSG00000140525-FANCI_0,0
ENSG00000140526-ABHD2_0,25 0
ENSG00000140527-WDR93_0,12
ENSG00000140534-TICRR_1,0
ENSG00000140534-TICRR_0,0
ENSG00000140538-NTRK3_1,2 1
ENSG00000140538-NTRK3_0,2 1
ENSG00000140543-DET1_0,14 0
ENSG00000140545-MFGE8_0,25
ENSG00000140548-ZNF710_0,23 0
ENSG00000140553-UNC45A_0,25 4
ENSG00000140557-ST8SIA2_0,18
ENSG00000140563-MCTP2_1,25 0
ENSG00000140563-MCTP2_0,25 0
ENSG00000140564-FURIN_0,7 0
ENSG00000140575-IQGAP1_0,21
ENSG00000140577-CRTC3_0,25 0
ENSG00000140577-CRTC3_1,25 0
ENSG00000140598-EFL1_0,25
ENSG00000140612-SEC11A_0,7 1
ENSG00000140623-SEPT12_0,14
ENSG00000140632-GLYR1_0,0 4
ENSG00000140632-GLYR1_2,0 4
ENSG00000140632-GLYR1_1,0 4
ENSG00000140650-PMM2_1,25
ENSG00000140650-PMM2_0,25
ENSG00000140688-C16orf58_0,25 7 2 0
ENSG00000140691-ARMC5_0,25 13 0
ENSG00000140694-PARN_1,4 2
ENSG00000140694-PARN_0,4 2
ENSG00000140718-FTO_0,25
ENSG00000140718-FTO_1,25
ENSG00000140740-UQCRC2_0,23
ENSG00000140743-CDR2_0,0
ENSG00000140750-ARHGAP17_0,25
ENSG00000140807-NKD1_0,3
ENSG00000140830-TXNL4B_0,0 25
ENSG00000140832-MARVELD3_0,11
ENSG00000140832-MARVELD3_1,11
ENSG00000140848-CPNE2_0,25 23 0
ENSG00000140853-NLRC5_1,19
ENSG00000140853-NLRC5_0,19
ENSG00000140854-KATNB1_0,25 14 21
ENSG00000140876-NUDT7_0,7 0
ENSG00000140931-CMTM3_0,0
ENSG00000140939-NOL3_0,25
ENSG00000140945-CDH13_0,21
ENSG00000140948-ZCCHC14_0,1
ENSG00000140950-TLDC1_0,25 2
ENSG00000140961-OSGIN1_0,25 0
ENSG00000140968-IRF8_0,0
ENSG00000140968-IRF8_1,0
ENSG00000140968-IRF8_2,0
ENSG00000140983-RHOT2_0,25
ENSG00000140983-RHOT2_1,25
ENSG00000140986-RPL3L_0,4
ENSG00000140987-ZSCAN32_0,0
ENSG00000140988-RPS2_0,25 6
ENSG00000140993-TIGD7_1,25 21
ENSG00000140993-TIGD7_0,25 21
ENSG00000140995-DEF8_0,25 0
ENSG00000141012-GALNS_0,25
ENSG00000141013-GAS8_0,25 21
ENSG00000141026-MED9_0,0
ENSG00000141027-NCOR1_1,25 0
ENSG00000141027-NCOR1_0,25 0
ENSG00000141030-COPS3_1,25
ENSG00000141030-COPS3_0,25
ENSG00000141034-GID4_0,25
ENSG00000141040-ZNF287_0,7
ENSG00000141076-UTP4_0,3
ENSG00000141086-CTRL_0,0
ENSG00000141098-GFOD2_0,0 25
ENSG00000141098-GFOD2_1,0 25
ENSG00000141101-NOB1_0,25 13
ENSG00000141101-NOB1_1,25 13
ENSG00000141127-PRPSAP2_0,25 0
ENSG00000141161-UNC45B_0,25
ENSG00000141179-PCTP_0,2
ENSG00000141200-KIF2B_0,16 17 14 2
ENSG00000141219-C17orf80_0,0
ENSG00000141232-TOB1_0,0
ENSG00000141252-VPS53_0,7 25
ENSG00000141258-SGSM2_0,25 0
ENSG00000141279-NPEPPS_0,25
ENSG00000141293-SKAP1_0,25 21
ENSG00000141294-LRRC46_0,25
ENSG00000141295-SCRN2_0,0 7
ENSG00000141295-SCRN2_1,0 7
ENSG00000141338-ABCA8_0,25 0
ENSG00000141349-G6PC3_0,6
ENSG00000141367-CLTC_0,17 25
ENSG00000141367-CLTC_1,17 25
ENSG00000141371-C17orf64_0,0
ENSG00000141376-BCAS3_0,2
ENSG00000141378-PTRH2_0,23
ENSG00000141380-SS18_0,25 0
ENSG00000141384-TAF4B_0,3 0
ENSG00000141385-AFG3L2_0,23
ENSG00000141401-IMPA2_0,23 0
ENSG00000141404-GNAL_0,25
ENSG00000141425-RPRD1A_0,7
ENSG00000141428-C18orf21_0,2 21
ENSG00000141437-SLC25A52_0,23
ENSG00000141441-GAREM1_0,25 0
ENSG00000141447-OSBPL1A_0,25 0
ENSG00000141449-GREB1L_0,23 2
ENSG00000141456-PELP1_0,2
ENSG00000141456-PELP1_1,2
ENSG00000141485-SLC13A5_0,0
ENSG00000141497-ZMYND15_0,25 4
ENSG00000141499-WRAP53_0,25 5 0
ENSG00000141499-WRAP53_1,25 5 0
ENSG00000141506-PIK3R5_0,25 18
ENSG00000141506-PIK3R5_1,25 18
ENSG00000141510-TP53_0,0
ENSG00000141519-CCDC40_0,14
ENSG00000141522-ARHGDIA_0,25
ENSG00000141526-SLC16A3_0,21 1
ENSG00000141543-EIF4A3_0,0
ENSG00000141551-CSNK1D_0,3
ENSG00000141552-ANAPC11_0,2 0
ENSG00000141552-ANAPC11_1,2 0
ENSG00000141560-FN3KRP_0,0
ENSG00000141562-NARF_0,2
ENSG00000141564-RPTOR_1,10 25 0
ENSG00000141564-RPTOR_0,10 25 0
ENSG00000141568-FOXK2_0,0
ENSG00000141569-TRIM65_0,25 0
ENSG00000141569-TRIM65_1,25 0
ENSG00000141569-TRIM65_2,25 0
ENSG00000141570-CBX8_0,0
ENSG00000141576-RNF157_0,7
ENSG00000141577-CEP131_0,16 18 14
ENSG00000141580-WDR45B_0,25 7
ENSG00000141582-CBX4_0,0 5
ENSG00000141622-RNF165_0,21
ENSG00000141627-DYM_0,7
ENSG00000141642-ELAC1_0,25
ENSG00000141644-MBD1_1,0
ENSG00000141644-MBD1_0,0
ENSG00000141646-SMAD4_0,25 0 19
ENSG00000141655-TNFRSF11A_0,21 25
ENSG00000141664-ZCCHC2_0,25 2
ENSG00000141699-FAM134C_0,25 1 0
ENSG00000141736-ERBB2_0,25 21
ENSG00000141738-GRB7_0,21
ENSG00000141750-STAC2_0,0
ENSG00000141759-TXNL4A_0,25 1
ENSG00000141837-CACNA1A_0,6
ENSG00000141858-SAMD1_0,25 23
ENSG00000141867-BRD4_1,0
ENSG00000141867-BRD4_0,0
ENSG00000141905-NFIC_0,3
ENSG00000141934-PLPP2_0,23
ENSG00000141956-PRDM15_1,5 0
ENSG00000141956-PRDM15_0,5 0
ENSG00000141959-PFKL_0,23 2
ENSG00000141965-FEM1A_0,7 25
ENSG00000141965-FEM1A_1,7 25
ENSG00000141971-MVB12A_0,0 7
ENSG00000141994-DUS3L_0,25 0
ENSG00000142002-DPP9_0,25
ENSG00000142039-CCDC97_0,0 25 21
ENSG00000142065-ZFP14_0,4
ENSG00000142102-PGGHG_1,25
ENSG00000142102-PGGHG_0,25
ENSG00000142149-HUNK_0,0 21
ENSG00000142156-COL6A1_0,25
ENSG00000142166-IFNAR1_0,25
ENSG00000142168-SOD1_0,25 21
ENSG00000142173-COL6A2_0,25 21
ENSG00000142173-COL6A2_1,25 21
ENSG00000142178-SIK1_0,25
ENSG00000142182-DNMT3L_0,4
ENSG00000142185-TRPM2_0,1
ENSG00000142186-SCYL1_0,25
ENSG00000142188-TMEM50B_0,3
ENSG00000142192-APP_0,7
ENSG00000142197-DOPEY2_0,23 0
ENSG00000142235-LMTK3_0,0
ENSG00000142252-GEMIN7_0,25
ENSG00000142273-CBLC_0,0
ENSG00000142303-ADAMTS10_0,25
ENSG00000142327-RNPEPL1_0,2
ENSG00000142330-CAPN10_0,25 0
ENSG00000142409-ZNF787_0,23 2
ENSG00000142444-TIMM29_0,23 0
ENSG00000142453-CARM1_1,0
ENSG00000142453-CARM1_0,0
ENSG00000142459-EVI5L_0,5
ENSG00000142484-TM4SF5_0,0 21
ENSG00000142507-PSMB6_0,25 0
ENSG00000142512-SIGLEC10_1,12 25 21
ENSG00000142512-SIGLEC10_0,12 25 21
ENSG00000142528-ZNF473_0,0
ENSG00000142530-FAM71E1_0,3
ENSG00000142534-RPS11_0,25 6 2
ENSG00000142541-RPL13A_0,25 2
ENSG00000142552-RCN3_0,6
ENSG00000142556-ZNF614_0,25 0
ENSG00000142611-PRDM16_0,0
ENSG00000142611-PRDM16_1,0
ENSG00000142619-PADI3_0,0
ENSG00000142623-PADI1_0,25 0
ENSG00000142627-EPHA2_0,21 7 4
ENSG00000142632-ARHGEF19_0,5
ENSG00000142634-EFHD2_0,25
ENSG00000142655-PEX14_0,8 3
ENSG00000142657-PGD_0,25 11
ENSG00000142669-SH3BGRL3_0,5
ENSG00000142675-CNKSR1_0,25
ENSG00000142684-ZNF593_1,2
ENSG00000142684-ZNF593_0,2
ENSG00000142686-C1orf216_0,25 0
ENSG00000142687-KIAA0319L_0,7 2
ENSG00000142694-EVA1B_0,25
ENSG00000142698-C1orf94_0,25 0
ENSG00000142700-DMRTA2_0,23 0
ENSG00000142731-PLK4_0,19 25
ENSG00000142733-MAP3K6_0,12 25 21
ENSG00000142784-WDTC1_1,7
ENSG00000142784-WDTC1_0,7
ENSG00000142789-CELA3A_0,25
ENSG00000142798-HSPG2_0,25 0 21
ENSG00000142856-ITGB3BP_0,0
ENSG00000142864-SERBP1_0,25
ENSG00000142867-BCL10_0,0
ENSG00000142875-PRKACB_0,25
ENSG00000142945-KIF2C_0,19 0
ENSG00000142949-PTPRF_0,7
ENSG00000142961-MOB3C_0,25 11
ENSG00000143013-LMO4_1,0
ENSG00000143013-LMO4_0,0
ENSG00000143028-SYPL2_0,0
ENSG00000143033-MTF2_1,0
ENSG00000143033-MTF2_0,0
ENSG00000143061-IGSF3_0,25 0
ENSG00000143067-ZNF697_0,0
ENSG00000143079-CTTNBP2NL_0,25 3
ENSG00000143093-STRIP1_0,25
ENSG00000143105-KCNA10_0,25 0
ENSG00000143105-KCNA10_1,25 0
ENSG00000143106-PSMA5_0,25
ENSG00000143107-FNDC7_0,12 0
ENSG00000143126-CELSR2_0,25
ENSG00000143147-GPR161_0,2
ENSG00000143149-ALDH9A1_0,25
ENSG00000143155-TIPRL_1,25
ENSG00000143155-TIPRL_0,25
ENSG00000143156-NME7_0,23
ENSG00000143157-POGK_1,0
ENSG00000143157-POGK_0,0
ENSG00000143162-CREG1_0,14
ENSG00000143164-DCAF6_0,13
ENSG00000143171-RXRG_0,5 0
ENSG00000143178-TBX19_0,4
ENSG00000143183-TMCO1_0,6
ENSG00000143190-POU2F1_0,0 6
ENSG00000143190-POU2F1_1,0 6
ENSG00000143217-NECTIN4_0,21
ENSG00000143222-UFC1_0,25 4
ENSG00000143224-PPOX_0,25 23
ENSG00000143248-RGS5_0,25
ENSG00000143256-PFDN2_0,25
ENSG00000143256-PFDN2_1,25
ENSG00000143257-NR1I3_0,0
ENSG00000143258-USP21_0,25 0 21
ENSG00000143294-PRCC_1,4
ENSG00000143294-PRCC_0,4
ENSG00000143303-RRNAD1_0,25 2
ENSG00000143318-CASQ1_0,23 0
ENSG00000143318-CASQ1_1,23 0
ENSG00000143319-ISG20L2_0,0
ENSG00000143320-CRABP2_0,25 0
ENSG00000143321-HDGF_0,0
ENSG00000143321-HDGF_2,0
ENSG00000143321-HDGF_1,0
ENSG00000143322-ABL2_1,0
ENSG00000143322-ABL2_0,0
ENSG00000143333-RGS16_0,25
ENSG00000143344-RGL1_0,7 0
ENSG00000143353-LYPLAL1_0,25
ENSG00000143363-PRUNE1_0,25
ENSG00000143365-RORC_0,5
ENSG00000143368-SF3B4_0,4
ENSG00000143369-ECM1_0,25 0
ENSG00000143373-ZNF687_0,0
ENSG00000143374-TARS2_0,25 11 0
ENSG00000143375-CGN_0,21
ENSG00000143376-SNX27_0,25 0
ENSG00000143379-SETDB1_1,0 25
ENSG00000143379-SETDB1_0,0 25
ENSG00000143384-MCL1_1,23
ENSG00000143384-MCL1_0,23
ENSG00000143393-PI4KB_0,7
ENSG00000143398-PIP5K1A_0,25 0 21
ENSG00000143401-ANP32E_1,0 19 25
ENSG00000143401-ANP32E_0,0 19 25
ENSG00000143409-MINDY1_0,0
ENSG00000143409-MINDY1_1,0
ENSG00000143412-ANXA9_0,25 4
ENSG00000143416-SELENBP1_0,2
ENSG00000143418-CERS2_0,6 1
ENSG00000143420-ENSA_0,25 14 2
ENSG00000143434-SEMA6C_0,21 25 3 0
ENSG00000143434-SEMA6C_1,21 25 3 0
ENSG00000143436-MRPL9_0,23
ENSG00000143437-ARNT_0,5
ENSG00000143442-POGZ_0,0
ENSG00000143442-POGZ_1,0
ENSG00000143450-OAZ3_0,0
ENSG00000143452-HORMAD1_0,2 0
ENSG00000143457-GOLPH3L_0,25 0 21
ENSG00000143458-GABPB2_1,0 25
ENSG00000143458-GABPB2_0,0 25
ENSG00000143476-DTL_0,25
ENSG00000143476-DTL_1,25
ENSG00000143479-DYRK3_0,0 25
ENSG00000143486-EIF2D_0,25 5
ENSG00000143493-INTS7_0,5
ENSG00000143494-VASH2_0,25
ENSG00000143498-TAF1A_0,0
ENSG00000143499-SMYD2_0,25 11 23
ENSG00000143507-DUSP10_0,25 0 7
ENSG00000143512-HHIPL2_0,25 23
ENSG00000143514-TP53BP2_0,25
ENSG00000143514-TP53BP2_1,25
ENSG00000143543-JTB_0,12
ENSG00000143545-RAB13_0,25 21
ENSG00000143546-S100A8_0,11
ENSG00000143552-NUP210L_0,5
ENSG00000143553-SNAPIN_0,7 2
ENSG00000143554-SLC27A3_0,6
ENSG00000143554-SLC27A3_1,6
ENSG00000143569-UBAP2L_0,25 4
ENSG00000143570-SLC39A1_0,25
ENSG00000143575-HAX1_0,23
ENSG00000143578-CREB3L4_0,23 1 0
ENSG00000143603-KCNN3_0,0
ENSG00000143621-ILF2_0,2
ENSG00000143624-INTS3_0,2
ENSG00000143627-PKLR_0,6 7
ENSG00000143633-C1orf131_0,2 25
ENSG00000143633-C1orf131_1,2 25
ENSG00000143641-GALNT2_0,7
ENSG00000143643-TTC13_0,0
ENSG00000143669-LYST_1,18 0 21
ENSG00000143669-LYST_0,18 0 21
ENSG00000143674-MAP3K21_0,25 21
ENSG00000143702-CEP170_0,19 25 21
ENSG00000143702-CEP170_1,19 25 21
ENSG00000143727-ACP1_0,25
ENSG00000143740-SNAP47_0,25
ENSG00000143748-NVL_0,2
ENSG00000143748-NVL_1,2
ENSG00000143751-SDE2_1,25 7 4 21
ENSG00000143751-SDE2_0,25 7 4 21
ENSG00000143753-DEGS1_0,23
ENSG00000143756-FBXO28_0,13
ENSG00000143761-ARF1_0,25 21
ENSG00000143774-GUK1_0,25 0
ENSG00000143776-CDC42BPA_0,11
ENSG00000143793-C1orf35_0,25 4 21
ENSG00000143811-PYCR2_0,23
ENSG00000143842-SOX13_0,0
ENSG00000143842-SOX13_1,0
ENSG00000143850-PLEKHA6_1,18
ENSG00000143850-PLEKHA6_0,18
ENSG00000143870-PDIA6_0,6 25
ENSG00000143882-ATP6V1C2_0,23
ENSG00000143889-HNRNPLL_0,25 23
ENSG00000143891-GALM_0,0
ENSG00000143924-EML4_0,14 25 11
ENSG00000143942-CHAC2_0,25
ENSG00000143947-RPS27A_0,25 6 2
